,AwayScore,BreakTimeDuration,ConsolidationStatus,EffectiveDuration,EffectiveInjuryTime,EndTimeUTC,HomeScore,IndexInMatch,IndexInType,InjuryTime,LeftTeamID,MatchID,MatchPhaseGuid,RegularDuration,StartTimeUTC,Status,Type
83,0,00:16:06.3570000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:13.2640000,00:03:13.2640000,2016-10-19T20:35:59.624Z,3,2,2,00:03:00,52747,2019323,914fe4fc-b7d3-45fa-b675-326fb2742821,00:45:00,2016-10-19T19:47:46.36Z,"['Current', 'Completed']",Regular
84,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:09,00:00:09,2016-10-19T19:31:18.355Z,1,1,1,,50157,2019324,d0dff0df-5984-450d-b58f-7b190e85de09,00:45:00,2016-10-19T18:46:09.355Z,['Completed'],Regular
85,3,00:17:41.9010000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.2160000,00:03:03.2160000,2016-10-19T20:37:00.472Z,2,2,2,00:03:00,50136,2019324,2c014f57-9436-4583-9117-d9fc1c568b9f,00:45:00,2016-10-19T19:48:57.256Z,"['Current', 'Completed']",Regular
86,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:03,00:01:03,2016-10-19T19:32:26.717Z,0,1,1,00:01:00,52723,2019325,74f43379-da64-4754-8e48-69be24ef9420,00:45:00,2016-10-19T18:46:23.717Z,['Completed'],Regular
87,2,00:15:03.5900000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:06.4390000,00:03:06.4390000,2016-10-19T20:35:36.746Z,0,2,2,00:03:00,50147,2019325,2f94b55a-9688-445b-9a17-9bf8e25807e0,00:45:00,2016-10-19T19:47:30.307Z,"['Current', 'Completed']",Regular
88,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:20.8040000,00:00:20.8040000,2016-10-19T19:30:59.419Z,0,1,1,,50050,2019326,d34f3fb0-4de6-4d6e-a2e6-e856440bec8f,00:45:00,2016-10-19T18:45:38.615Z,['Completed'],Regular
89,2,00:15:19.6200000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:14.5020000,00:03:14.5020000,2016-10-19T20:34:33.541Z,0,2,2,00:03:00,52757,2019326,43f3312b-af39-4c40-b1f9-592d05272c9c,00:45:00,2016-10-19T19:46:19.039Z,"['Current', 'Completed']",Regular
90,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:04.6900000,00:02:04.6900000,2016-10-19T19:34:58.018Z,1,1,1,00:02:00,50080,2019327,215d840b-1a6a-4474-9b72-ceed5e252672,00:45:00,2016-10-19T18:47:53.328Z,['Completed'],Regular
91,0,00:15:43.5720000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:55.6710000,00:02:55.6710000,2016-10-19T20:38:37.261Z,4,2,2,00:02:00,52919,2019327,4adf0915-011f-424f-84fe-72669137e29d,00:45:00,2016-10-19T19:50:41.59Z,"['Current', 'Completed']",Regular
92,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:01.2570000,00:01:01.2570000,2016-10-19T19:33:09.521Z,0,1,1,00:01:00,64500,2019328,c6a6d4dd-3db9-44cc-9b0a-7fa74210197a,00:45:00,2016-10-19T18:47:08.264Z,['Completed'],Regular
93,1,00:15:40.1990000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:28.9030000,00:03:28.9030000,2016-10-19T20:37:18.623Z,0,2,2,00:03:00,50124,2019328,6c483e77-2fbe-460e-945c-a54f41e66088,00:45:00,2016-10-19T19:48:49.72Z,"['Current', 'Completed']",Regular
94,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:02.5090000,00:00:02.5090000,2016-10-19T19:30:16.84Z,2,1,1,,50037,2019329,61fb63a3-2764-4bc0-8142-cedf6c3871b9,00:45:00,2016-10-19T18:45:14.331Z,['Completed'],Regular
95,1,00:15:03.8770000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.1420000,00:03:02.1420000,2016-10-19T20:33:22.859Z,4,2,2,00:03:00,50062,2019329,cc22ea15-3a96-46bc-adb0-10c5a441fff7,00:45:00,2016-10-19T19:45:20.717Z,"['Current', 'Completed']",Regular
96,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:02.2240000,00:00:02.2240000,2016-11-01T20:30:34.454Z,2,1,1,,52280,2019330,256e8e90-e30c-48e2-82a6-84d6fe6c3e6c,00:45:00,2016-11-01T19:45:32.23Z,['Completed'],Regular
97,3,00:15:06.9580000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:04.2140000,00:03:04.2140000,2016-11-01T21:33:45.626Z,2,2,2,00:03:00,2603104,2019330,1b144e3d-8b71-4ff8-9961-da16432f8740,00:45:00,2016-11-01T20:45:41.412Z,"['Current', 'Completed']",Regular
98,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:17.9620000,00:02:17.9620000,2016-11-01T20:33:06.444Z,0,1,1,00:02:00,59856,2019331,561995fa-2927-4fb0-ab8e-cfeafb08adec,00:45:00,2016-11-01T19:45:48.482Z,['Completed'],Regular
99,2,00:16:04.2700000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:00.9250000,00:03:00.9250000,2016-11-01T21:37:11.639Z,1,2,2,00:03:00,52747,2019331,4afc06d4-c968-4ec5-b746-a607289281e9,00:45:00,2016-11-01T20:49:10.714Z,"['Current', 'Completed']",Regular
100,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:59.4200000,00:01:59.4200000,2016-11-01T18:32:01.694Z,0,1,1,00:02:00,50157,2019332,a9582013-52ba-488c-8565-df73aef65263,00:45:00,2016-11-01T17:45:02.274Z,['Completed'],Regular
101,1,00:15:21.8360000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:12.2160000,00:03:12.2160000,2016-11-01T19:35:35.746Z,1,2,2,00:03:00,50136,2019332,fa8e829f-6670-4896-aa86-4c3766845a3f,00:45:00,2016-11-01T18:47:23.53Z,"['Current', 'Completed']",Regular
102,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:21.6880000,00:02:21.6880000,2016-11-01T20:32:26.155Z,1,1,1,00:01:00,52723,2019333,400da443-50ea-44fe-b9d3-28f8942436db,00:45:00,2016-11-01T19:45:04.467Z,['Completed'],Regular
103,0,00:15:24.8760000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:02.6980000,00:04:02.6980000,2016-11-01T21:36:53.729Z,1,2,2,00:04:00,50147,2019333,e21db6bd-5679-4ff4-9b6e-d708e416615a,00:45:00,2016-11-01T20:47:51.031Z,"['Current', 'Completed']",Regular
104,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.9580000,00:00:04.9580000,2016-11-01T20:30:08.506Z,1,1,1,,52757,2019334,e56bdf32-cfe0-4458-b1df-2e5ccf69627d,00:45:00,2016-11-01T19:45:03.548Z,['Completed'],Regular
105,1,00:16:42.1580000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.6660000,00:03:02.6660000,2016-11-01T21:34:53.33Z,1,2,2,00:03:00,50050,2019334,bb73fdba-3c29-46be-9984-936b865320b1,00:45:00,2016-11-01T20:46:50.664Z,"['Current', 'Completed']",Regular
106,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:06.8220000,00:00:06.8220000,2016-11-01T20:30:30.886Z,1,1,1,,52919,2019335,50263469-a31e-4cd9-9d34-0bfd80ca507b,00:45:00,2016-11-01T19:45:24.064Z,['Completed'],Regular
107,1,00:15:48.0970000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:01.8840000,00:03:01.8840000,2016-11-01T21:34:20.867Z,3,2,2,00:03:00,50080,2019335,f5d9e2a8-709f-4eb7-8f47-1d6dad1015d5,00:45:00,2016-11-01T20:46:18.983Z,"['Current', 'Completed']",Regular
108,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:07.4750000,00:03:07.4750000,2016-11-01T20:33:16.092Z,1,1,1,00:03:00,50124,2019336,f565a32f-005f-4adf-a5de-a8a2c60d88c8,00:45:00,2016-11-01T19:45:08.617Z,['Completed'],Regular
109,1,00:15:10.5870000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:02.6060000,00:05:02.6060000,2016-11-01T21:38:29.285Z,2,2,2,00:04:00,64500,2019336,df6fb16a-d316-4bb7-8627-254b94e19a94,00:45:00,2016-11-01T20:48:26.679Z,"['Current', 'Completed']",Regular
110,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:02.4160000,00:00:02.4160000,2016-11-01T20:30:06.609Z,1,1,1,,50037,2019337,24bbe73d-5d1d-4b5b-90bd-8a5247ecf37e,00:45:00,2016-11-01T19:45:04.193Z,['Completed'],Regular
111,2,00:15:04.1610000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:13.7820000,00:03:13.7820000,2016-11-01T21:33:24.552Z,1,2,2,00:03:00,50062,2019337,507bab46-496b-461e-a075-6d4940d69da1,00:45:00,2016-11-01T20:45:10.77Z,"['Current', 'Completed']",Regular
112,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:01.2600000,00:01:01.2600000,2016-11-02T20:31:34.729Z,3,1,1,00:01:00,50023,2019338,3d8b3157-b185-411f-a7a1-c3da42f12287,00:45:00,2016-11-02T19:45:33.469Z,['Completed'],Regular
113,0,00:15:53.5240000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.1090000,00:03:03.1090000,2016-11-02T21:35:31.362Z,3,2,2,00:03:00,54266,2019338,e4766cbd-7e5f-4914-9e00-be73dcc44449,00:45:00,2016-11-02T20:47:28.253Z,"['Current', 'Completed']",Regular
114,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:06.7320000,00:01:06.7320000,2016-11-02T20:32:10.926Z,0,1,1,00:01:00,1652,2019339,43c0878b-c8a0-4ea1-a910-4c1ad2531c82,00:45:00,2016-11-02T19:46:04.194Z,['Completed'],Regular
115,1,00:16:20.3980000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:01.8290000,00:05:01.8290000,2016-11-02T21:38:33.153Z,0,2,2,00:05:00,50109,2019339,a11957f3-c6a4-4571-8d84-e48f53483163,00:45:00,2016-11-02T20:48:31.324Z,"['Current', 'Completed']",Regular
116,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:07,00:00:07,2016-11-02T20:31:28.27Z,1,1,1,,52758,2019340,43a8c8b9-492c-46cf-a0cd-658d78c46b57,00:45:00,2016-11-02T19:46:21.27Z,['Completed'],Regular
117,0,00:17:13.4710000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:08.8780000,00:03:08.8780000,2016-11-02T21:36:50.619Z,1,2,2,00:03:00,50149,2019340,6a9d7b3a-d4ce-4f35-a45f-3844bf52b0e0,00:45:00,2016-11-02T20:48:41.741Z,"['Current', 'Completed']",Regular
118,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:23.5740000,00:01:23.5740000,2016-11-02T20:31:27.495Z,1,1,1,00:01:00,50051,2019341,ffbbc4d7-d27b-412f-b3e5-3acc2b2aece6,00:45:00,2016-11-02T19:45:03.921Z,['Completed'],Regular
119,3,00:15:06.0180000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:14.9510000,00:03:14.9510000,2016-11-02T21:34:48.464Z,3,2,2,00:03:00,50146,2019341,c0b9c4b0-10d8-480d-bf27-5a32b6df15d1,00:45:00,2016-11-02T20:46:33.513Z,"['Current', 'Completed']",Regular
120,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:04.0240000,00:01:04.0240000,2016-11-02T20:32:03.778Z,0,1,1,00:01:00,52709,2019342,a00a932c-cdbe-4228-9761-090f5ff4c190,00:45:00,2016-11-02T19:45:59.754Z,['Completed'],Regular
121,0,00:16:19.0630000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.5520000,00:03:02.5520000,2016-11-02T21:36:25.393Z,0,2,2,00:03:00,53577,2019342,404de34d-7c56-4f1b-b60c-1e23137764c2,00:45:00,2016-11-02T20:48:22.841Z,"['Current', 'Completed']",Regular
122,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.2690000,00:00:04.2690000,2016-11-02T20:30:18.997Z,1,1,1,,50064,2019343,230fafd5-3c8a-4074-9e5b-dd1127c02e02,00:45:00,2016-11-02T19:45:14.728Z,['Completed'],Regular
123,0,00:15:39.9400000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:21.8020000,00:03:21.8020000,2016-11-02T21:34:20.739Z,1,2,2,00:03:00,50043,2019343,45a7220c-962f-4cdb-a91a-c3cdf2f13942,00:45:00,2016-11-02T20:45:58.937Z,"['Current', 'Completed']",Regular
124,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:00.9610000,00:02:00.9610000,2016-11-02T20:32:11.632Z,1,1,1,00:02:00,50164,2019344,05414421-909b-4e2e-896e-83e68a55bb02,00:45:00,2016-11-02T19:45:10.671Z,['Completed'],Regular
125,0,00:15:34.9140000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:08.2640000,00:02:08.2640000,2016-11-02T21:34:54.81Z,4,2,2,00:02:00,52714,2019344,603b4a97-7cb5-4bac-8d21-7e66dfbb2a5a,00:45:00,2016-11-02T20:47:46.546Z,"['Current', 'Completed']",Regular
126,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:08.2170000,00:01:08.2170000,2016-11-02T20:31:10.915Z,1,1,1,00:01:00,5312,2019345,fc81fd8f-84d5-43df-8f92-87c0452e5703,00:45:00,2016-11-02T19:45:02.698Z,['Completed'],Regular
127,1,00:15:41.7350000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:28.6520000,00:04:28.6520000,2016-11-02T21:36:12.302Z,1,2,2,00:04:00,50139,2019345,ab33aa92-10b4-438d-a5b2-036cc96960ab,00:45:00,2016-11-02T20:46:43.65Z,"['Current', 'Completed']",Regular
128,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:01.6820000,00:02:01.6820000,2016-11-22T17:47:05.902Z,0,1,1,00:02:00,50109,2019346,cbf45ae1-4d39-4727-9694-80aef77d89af,00:45:00,2016-11-22T17:00:04.22Z,['Completed'],Regular
129,1,00:15:20.4970000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:02.2120000,00:02:02.2120000,2016-11-22T18:49:28.611Z,1,2,2,00:02:00,54266,2019346,90e2ea7c-70dc-470b-972f-72f53129d2d2,00:45:00,2016-11-22T18:02:26.399Z,"['Current', 'Completed']",Regular
130,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.5860000,00:00:03.5860000,2016-11-22T20:31:35.511Z,0,1,1,,50023,2019347,72cf5cd3-f2e9-4888-954b-5e4704b5bf04,00:45:00,2016-11-22T19:46:31.925Z,['Completed'],Regular
131,1,00:16:11.3100000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:06.8320000,00:04:06.8320000,2016-11-22T21:36:53.653Z,2,2,2,00:04:00,1652,2019347,6b6f7f59-214e-4a8c-9fed-8eea99ebf376,00:45:00,2016-11-22T20:47:46.821Z,"['Current', 'Completed']",Regular
132,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:05.2950000,00:00:05.2950000,2016-11-22T20:31:53.17Z,0,1,1,,50051,2019348,be5228e3-1e7d-40a8-b81b-137dc9eaa34d,00:45:00,2016-11-22T19:46:47.875Z,['Completed'],Regular
133,2,00:16:05.0450000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:59.9070000,00:04:59.9070000,2016-11-22T21:37:58.122Z,1,2,2,00:05:00,50149,2019348,214c2747-a323-4b98-8f7a-c8831ffae9aa,00:45:00,2016-11-22T20:47:58.215Z,"['Current', 'Completed']",Regular
134,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.1350000,00:00:03.1350000,2016-11-22T20:31:17Z,5,1,1,,52758,2019349,cd42319f-5efa-4321-a7de-ad08dae2293b,00:45:00,2016-11-22T19:46:13.865Z,['Completed'],Regular
135,4,00:16:07.0210000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.8730000,00:03:02.8730000,2016-11-22T21:35:26.894Z,8,2,2,00:02:00,50146,2019349,8c21b158-c0a9-476f-bdce-7d43888f7894,00:45:00,2016-11-22T20:47:24.021Z,"['Current', 'Completed']",Regular
136,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:11.6810000,00:00:11.6810000,2016-11-22T20:31:41.184Z,2,1,1,,53577,2019350,39bb2d9e-1cfc-4401-b19b-d64506be3bff,00:45:00,2016-11-22T19:46:29.503Z,['Completed'],Regular
137,1,00:15:49.3520000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:06.4800000,00:03:06.4800000,2016-11-22T21:35:37.016Z,2,2,2,00:03:00,50043,2019350,272bc172-2de2-4a02-83fc-d4cdb0bd41b5,00:45:00,2016-11-22T20:47:30.536Z,"['Current', 'Completed']",Regular
138,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.6060000,00:00:03.6060000,2016-11-22T20:30:37.456Z,0,1,1,,52709,2019351,aa047ef4-cec9-4b22-9db2-d6f6afc827be,00:45:00,2016-11-22T19:45:33.85Z,['Completed'],Regular
139,0,00:15:50.6600000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:08.6110000,00:03:08.6110000,2016-11-22T21:34:36.727Z,0,2,2,00:03:00,50064,2019351,46ee56b9-1a8e-452a-bff9-b787af81ed13,00:45:00,2016-11-22T20:46:28.116Z,"['Current', 'Completed']",Regular
140,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:03.1540000,00:02:03.1540000,2016-11-22T20:32:06.492Z,0,1,1,00:02:00,5312,2019352,0d27e8c1-903b-4228-a080-ad9ee4963984,00:45:00,2016-11-22T19:45:03.338Z,['Completed'],Regular
141,1,00:15:34.9220000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:07.0680000,00:04:07.0680000,2016-11-22T21:36:48.482Z,0,2,2,00:04:00,50164,2019352,29193e9f-afa4-4bfb-aefa-e7bce32a0c74,00:45:00,2016-11-22T20:47:41.414Z,"['Current', 'Completed']",Regular
142,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:42.9010000,00:03:42.9010000,2016-11-22T20:33:44.864Z,1,1,1,00:02:00,50139,2019353,d3c35ac3-6683-4e35-a2f2-1e48a0a25fd4,00:45:00,2016-11-22T19:45:01.963Z,['Completed'],Regular
143,3,00:15:05.3980000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:15.8160000,00:04:15.8160000,2016-11-22T21:38:06.078Z,1,2,2,00:04:00,52714,2019353,c8925053-cc92-4160-8a38-1b448cdc7025,00:45:00,2016-11-22T20:48:50.262Z,"['Current', 'Completed']",Regular
144,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:26.0820000,00:01:26.0820000,2016-11-23T20:33:16.345Z,1,1,1,00:01:00,52280,2019354,03558fe6-2e7d-4014-89c8-e3599e7c19f2,00:45:00,2016-11-23T19:46:50.263Z,['Completed'],Regular
145,2,00:15:35.5370000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:08.1940000,00:03:08.1940000,2016-11-23T21:37:00.076Z,2,2,2,00:03:00,52747,2019354,632c852e-3b91-4a0f-b673-eb9078d92c5e,00:45:00,2016-11-23T20:48:51.882Z,"['Current', 'Completed']",Regular
146,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:17.9250000,00:01:17.9250000,2016-11-23T20:31:36.028Z,0,1,1,00:01:00,59856,2019355,0daa3d46-3a76-4cd6-b20b-6b510701b02d,00:45:00,2016-11-23T19:45:18.103Z,['Completed'],Regular
147,0,00:15:37.7360000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:46.4510000,00:03:46.4510000,2016-11-23T21:36:00.215Z,0,2,2,00:03:00,2603104,2019355,4ce3c054-e240-4985-8b6c-59a259c926c9,00:45:00,2016-11-23T20:47:13.764Z,"['Current', 'Completed']",Regular
148,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:00.1240000,00:00:00.1240000,2016-11-23T20:31:02.449Z,0,1,1,,50136,2019356,2e370bf5-fcd4-4050-8e0d-7c8835509a6e,00:45:00,2016-11-23T19:46:02.325Z,['Completed'],Regular
149,0,00:15:40.1170000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.0920000,00:03:02.0920000,2016-11-23T21:34:44.658Z,0,2,2,00:03:00,52723,2019356,921e9e37-5bee-4578-99ce-d193a6fe965f,00:45:00,2016-11-23T20:46:42.566Z,"['Current', 'Completed']",Regular
150,3,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:12,00:01:12,2016-11-23T18:31:27.123Z,0,1,1,00:01:00,50157,2019357,cf4c9f84-6f40-4ab4-af69-dff16d851bd8,00:45:00,2016-11-23T17:45:15.123Z,['Completed'],Regular
151,3,00:15:37.0730000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:03.4650000,00:05:03.4650000,2016-11-23T19:37:07.661Z,3,2,2,00:05:00,50147,2019357,44994426-6db9-4fe0-ae9c-fd2137c95cfc,00:45:00,2016-11-23T18:47:04.196Z,"['Current', 'Completed']",Regular
152,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:08.4900000,00:01:08.4900000,2016-11-23T20:31:53.643Z,0,1,1,00:01:00,50050,2019358,0b73ff5c-d5d3-4e34-b586-3f116e352dee,00:45:00,2016-11-23T19:45:45.153Z,['Completed'],Regular
153,2,00:16:34.7560000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:05.6790000,00:04:05.6790000,2016-11-23T21:37:34.078Z,0,2,2,00:04:00,50080,2019358,20b52b68-e126-4627-923c-9b55cfe05ec0,00:45:00,2016-11-23T20:48:28.399Z,"['Current', 'Completed']",Regular
154,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:15.3610000,00:01:15.3610000,2016-11-23T20:31:16.527Z,1,1,1,00:01:00,52757,2019359,0c91c994-6d38-41e5-83bd-65c54289f543,00:45:00,2016-11-23T19:45:01.166Z,['Completed'],Regular
155,1,00:16:19.2170000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:54.2590000,00:01:54.2590000,2016-11-23T21:34:30.003Z,1,2,2,00:02:00,52919,2019359,61b4c578-fc1d-4382-8b3c-b81f6d8b676d,00:45:00,2016-11-23T20:47:35.744Z,"['Current', 'Completed']",Regular
156,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:11.7920000,00:02:11.7920000,2016-11-23T17:48:59.592Z,1,1,1,00:01:00,50037,2019360,a45c9419-eab7-4a2f-b788-5e133d0326d0,00:45:00,2016-11-23T17:01:47.8Z,['Completed'],Regular
157,2,00:16:44.8900000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:43.2380000,00:04:43.2380000,2016-11-23T18:55:27.72Z,3,2,2,00:04:00,64500,2019360,c47520d0-d446-46f0-ba7b-ee7656689606,00:45:00,2016-11-23T18:05:44.482Z,"['Current', 'Completed']",Regular
158,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:00.3270000,00:01:00.3270000,2016-11-23T20:31:32.723Z,0,1,1,00:01:00,50124,2019361,5a1563fb-1d6a-4da0-9b2b-1916051d9628,00:45:00,2016-11-23T19:45:32.396Z,['Completed'],Regular
159,0,00:16:01.6900000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:01.2910000,00:02:01.2910000,2016-11-23T21:34:35.704Z,2,2,2,00:02:00,50062,2019361,86d82a45-03ad-48d5-ac2c-495d65b908b8,00:45:00,2016-11-23T20:47:34.413Z,"['Current', 'Completed']",Regular
160,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.0070000,00:00:04.0070000,2016-12-06T20:32:33.1Z,0,1,1,,2603104,2019362,3771146d-9628-42d9-a83e-db398d316d6a,00:45:00,2016-12-06T19:47:29.093Z,['Completed'],Regular
161,2,00:15:34.0650000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:47.3070000,00:04:47.3070000,2016-12-06T21:37:54.472Z,2,2,2,00:03:00,52747,2019362,3edfd093-ceff-4399-80fb-c3005f5ba69b,00:45:00,2016-12-06T20:48:07.165Z,"['Current', 'Completed']",Regular
162,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.7330000,00:00:04.7330000,2016-12-06T20:32:52.904Z,0,1,1,,52280,2019363,14813e46-0ad5-47ef-be2b-71171c8e6bc0,00:45:00,2016-12-06T19:47:48.171Z,['Completed'],Regular
163,4,00:15:23.3470000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:10.8430000,00:02:10.8430000,2016-12-06T21:35:27.094Z,1,2,2,00:02:00,59856,2019363,29950087-f439-4dd3-9891-247831ada0ba,00:45:00,2016-12-06T20:48:16.251Z,"['Current', 'Completed']",Regular
164,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:56.5750000,00:02:56.5750000,2016-12-06T20:35:24.207Z,4,1,1,00:02:00,52723,2019364,f3347e07-6deb-4c7f-8afd-b25ec21a50d1,00:45:00,2016-12-06T19:47:27.632Z,['Completed'],Regular
165,0,00:16:56.5610000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.1850000,00:00:04.1850000,2016-12-06T21:37:24.953Z,6,2,2,,50157,2019364,e03a47b8-8dc2-4757-bbc5-21eb59d75aca,00:45:00,2016-12-06T20:52:20.768Z,"['Current', 'Completed']",Regular
